// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 5 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f
// command took 2,05s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f
// command took 3,11s and exited with 0
// ***** Done, took 00:00:05 (5.34 sec)   *****
// Found 5 benchmarks:
//   ArrayAccessMethods.ForCacheArray: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.For: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.ForEach: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqAggregate: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
//   ArrayAccessMethods.LinqSum: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)// **************************
// Benchmark: ArrayAccessMethods.ForCacheArray: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6c0fd724-5625-4eb9-8039-b4326be12c6f.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.ForCacheArray" --job "Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 0 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-TFLTWX(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

WorkloadResult  51: 3 op, 2279400.00 ns, 759.8000 us/op
WorkloadResult  52: 3 op, 2245100.00 ns, 748.3667 us/op
WorkloadResult  53: 3 op, 2288100.00 ns, 762.7000 us/op
WorkloadResult  54: 3 op, 2278900.00 ns, 759.6333 us/op
WorkloadResult  55: 3 op, 2380600.00 ns, 793.5333 us/op
WorkloadResult  56: 3 op, 2248700.00 ns, 749.5667 us/op
WorkloadResult  57: 3 op, 2277000.00 ns, 759.0000 us/op
WorkloadResult  58: 3 op, 2357300.00 ns, 785.7667 us/op
WorkloadResult  59: 3 op, 2299600.00 ns, 766.5333 us/op
WorkloadResult  60: 3 op, 2329400.00 ns, 776.4667 us/op
WorkloadResult  61: 3 op, 2238000.00 ns, 746.0000 us/op
WorkloadResult  62: 3 op, 2289700.00 ns, 763.2333 us/op
WorkloadResult  63: 3 op, 2197800.00 ns, 732.6000 us/op
WorkloadResult  64: 3 op, 2279700.00 ns, 759.9000 us/op
WorkloadResult  65: 3 op, 2269900.00 ns, 756.6333 us/op
WorkloadResult  66: 3 op, 2295700.00 ns, 765.2333 us/op
WorkloadResult  67: 3 op, 2340100.00 ns, 780.0333 us/op
WorkloadResult  68: 3 op, 2233100.00 ns, 744.3667 us/op
WorkloadResult  69: 3 op, 2271900.00 ns, 757.3000 us/op
WorkloadResult  70: 3 op, 2271000.00 ns, 757.0000 us/op
WorkloadResult  71: 3 op, 2318400.00 ns, 772.8000 us/op
WorkloadResult  72: 3 op, 2271700.00 ns, 757.2333 us/op
WorkloadResult  73: 3 op, 2257100.00 ns, 752.3667 us/op
WorkloadResult  74: 3 op, 2348600.00 ns, 782.8667 us/op
WorkloadResult  75: 3 op, 2313800.00 ns, 771.2667 us/op
WorkloadResult  76: 3 op, 2253300.00 ns, 751.1000 us/op
WorkloadResult  77: 3 op, 2310200.00 ns, 770.0667 us/op
WorkloadResult  78: 3 op, 2281600.00 ns, 760.5333 us/op
WorkloadResult  79: 3 op, 2299900.00 ns, 766.6333 us/op
WorkloadResult  80: 3 op, 2279100.00 ns, 759.7000 us/op
WorkloadResult  81: 3 op, 2223400.00 ns, 741.1333 us/op
WorkloadResult  82: 3 op, 2256700.00 ns, 752.2333 us/op
WorkloadResult  83: 3 op, 2253200.00 ns, 751.0667 us/op
WorkloadResult  84: 3 op, 2255800.00 ns, 751.9333 us/op
WorkloadResult  85: 3 op, 2247300.00 ns, 749.1000 us/op
WorkloadResult  86: 3 op, 2206800.00 ns, 735.6000 us/op
WorkloadResult  87: 3 op, 2297000.00 ns, 765.6667 us/op
WorkloadResult  88: 3 op, 2232700.00 ns, 744.2333 us/op
WorkloadResult  89: 3 op, 2261700.00 ns, 753.9000 us/op
WorkloadResult  90: 3 op, 2323400.00 ns, 774.4667 us/op
WorkloadResult  91: 3 op, 2251800.00 ns, 750.6000 us/op
WorkloadResult  92: 3 op, 2284500.00 ns, 761.5000 us/op
WorkloadResult  93: 3 op, 2255900.00 ns, 751.9667 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 760.7441 us, StdErr = 1.2876 us (0.17%); N = 93, StdDev = 12.4176 us
Min = 732.6000 us, Q1 = 752.8000 us, Median = 759.3333 us, Q3 = 767.6667 us, Max = 793.5333 us
IQR = 14.8667 us, LowerFence = 730.5000 us, UpperFence = 789.9667 us
ConfidenceInterval = [756.3668 us; 765.1214 us] (CI 99.9%), Margin = 4.3773 us (0.58% of Mean)
Skewness = 0.31, Kurtosis = 3.14, MValue = 2

// **************************
// Benchmark: ArrayAccessMethods.LinqSum: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "6c0fd724-5625-4eb9-8039-b4326be12c6f.dll" --benchmarkName "CSharpBenchmarks.ArrayAccessMethods.LinqSum" --job "Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1" --benchmarkId 4 in E:\git\benchmarks\CSharpBenchmarks\CSharpBenchmarks\bin\Release\netcoreapp2.2\6c0fd724-5625-4eb9-8039-b4326be12c6f\bin\Release\netcoreapp2.2
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT
// GC=Concurrent Server
// Job: Job-TIMIPW(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)

OverheadJitting  1: 1 op, 440600.00 ns, 440.6000 us/op
WorkloadJitting  1: 1 op, 2233100.00 ns, 2.2331 ms/op

OverheadWarmup   1: 3 op, 4200.00 ns, 1.4000 us/op
OverheadWarmup   2: 3 op, 200.00 ns, 66.6667 ns/op
OverheadWarmup   3: 3 op, 400.00 ns, 133.3333 ns/op
OverheadWarmup   4: 3 op, 400.00 ns, 133.3333 ns/op
OverheadWarmup   5: 3 op, 300.00 ns, 100.0000 ns/op
OverheadWarmup   6: 3 op, 300.00 ns, 100.0000 ns/op

OverheadActual   1: 3 op, 1700.00 ns, 566.6667 ns/op
OverheadActual   2: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   3: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual   4: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   5: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual   6: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual   7: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual   8: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual   9: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  10: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  11: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  12: 3 op, 200.00 ns, 66.6667 ns/op
OverheadActual  13: 3 op, 1700.00 ns, 566.6667 ns/op
OverheadActual  14: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  15: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  16: 3 op, 400.00 ns, 133.3333 ns/op
OverheadActual  17: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  18: 3 op, 1900.00 ns, 633.3333 ns/op
OverheadActual  19: 3 op, 300.00 ns, 100.0000 ns/op
OverheadActual  20: 3 op, 300.00 ns, 100.0000 ns/op

WorkloadWarmup   1: 3 op, 2411800.00 ns, 803.9333 us/op

// BeforeActualRun
WorkloadActual   1: 3 op, 2375400.00 ns, 791.8000 us/op
WorkloadActual   2: 3 op, 2430400.00 ns, 810.1333 us/op
WorkloadActual   3: 3 op, 2304400.00 ns, 768.1333 us/op
WorkloadActual   4: 3 op, 2386000.00 ns, 795.3333 us/op
WorkloadActual   5: 3 op, 2365000.00 ns, 788.3333 us/op
WorkloadActual   6: 3 op, 2482100.00 ns, 827.3667 us/op
WorkloadActual   7: 3 op, 2387400.00 ns, 795.8000 us/op
WorkloadActual   8: 3 op, 2438000.00 ns, 812.6667 us/op
WorkloadActual   9: 3 op, 2362400.00 ns, 787.4667 us/op
WorkloadActual  10: 3 op, 2345500.00 ns, 781.8333 us/op
WorkloadActual  11: 3 op, 2362500.00 ns, 787.5000 us/op
WorkloadActual  12: 3 op, 2374800.00 ns, 791.6000 us/op
WorkloadActual  13: 3 op, 2435800.00 ns, 811.9333 us/op
WorkloadActual  14: 3 op, 2362800.00 ns, 787.6000 us/op
WorkloadActual  15: 3 op, 2447500.00 ns, 815.8333 us/op
WorkloadActual  16: 3 op, 2354100.00 ns, 784.7000 us/op
WorkloadActual  17: 3 op, 2478100.00 ns, 826.0333 us/op
WorkloadActual  18: 3 op, 2384200.00 ns, 794.7333 us/op
WorkloadActual  19: 3 op, 2338700.00 ns, 779.5667 us/op
WorkloadActual  20: 3 op, 2382900.00 ns, 794.3000 us/op
WorkloadActual  21: 3 op, 2334000.00 ns, 778.0000 us/op
WorkloadActual  22: 3 op, 2342100.00 ns, 780.7000 us/op
WorkloadActual  23: 3 op, 2460700.00 ns, 820.2333 us/op
WorkloadActual  24: 3 op, 2436100.00 ns, 812.0333 us/op
WorkloadActual  25: 3 op, 2340900.00 ns, 780.3000 us/op
WorkloadActual  26: 3 op, 2346700.00 ns, 782.2333 us/op
WorkloadActual  27: 3 op, 2390200.00 ns, 796.7333 us/op
WorkloadActual  28: 3 op, 2453000.00 ns, 817.6667 us/op
WorkloadActual  29: 3 op, 2423500.00 ns, 807.8333 us/op
WorkloadActual  30: 3 op, 2361700.00 ns, 787.2333 us/op
WorkloadActual  31: 3 op, 2407000.00 ns, 802.3333 us/op
WorkloadActual  32: 3 op, 2431900.00 ns, 810.6333 us/op
WorkloadActual  33: 3 op, 2615300.00 ns, 871.7667 us/op
WorkloadActual  34: 3 op, 2607700.00 ns, 869.2333 us/op
WorkloadActual  35: 3 op, 2421000.00 ns, 807.0000 us/op
WorkloadActual  36: 3 op, 2388100.00 ns, 796.0333 us/op
WorkloadActual  37: 3 op, 2370700.00 ns, 790.2333 us/op
WorkloadActual  38: 3 op, 2352100.00 ns, 784.0333 us/op
WorkloadActual  39: 3 op, 2350000.00 ns, 783.3333 us/op
WorkloadActual  40: 3 op, 2356500.00 ns, 785.5000 us/op
WorkloadActual  41: 3 op, 2332000.00 ns, 777.3333 us/op
WorkloadActual  42: 3 op, 2351300.00 ns, 783.7667 us/op
WorkloadActual  43: 3 op, 2412100.00 ns, 804.0333 us/op
WorkloadActual  44: 3 op, 2335300.00 ns, 778.4333 us/op
WorkloadActual  45: 3 op, 2331300.00 ns, 777.1000 us/op
WorkloadActual  46: 3 op, 2369300.00 ns, 789.7667 us/op
WorkloadActual  47: 3 op, 2392100.00 ns, 797.3667 us/op
WorkloadActual  48: 3 op, 2349500.00 ns, 783.1667 us/op
WorkloadActual  49: 3 op, 2405000.00 ns, 801.6667 us/op
WorkloadActual  50: 3 op, 2399400.00 ns, 799.8000 us/op
WorkloadActual  51: 3 op, 2351100.00 ns, 783.7000 us/op
WorkloadActual  52: 3 op, 2342200.00 ns, 780.7333 us/op
WorkloadActual  53: 3 op, 2365700.00 ns, 788.5667 us/op
WorkloadActual  54: 3 op, 2326000.00 ns, 775.3333 us/op
WorkloadActual  55: 3 op, 2356200.00 ns, 785.4000 us/op
WorkloadActual  56: 3 op, 2386600.00 ns, 795.5333 us/op
WorkloadActual  57: 3 op, 2334900.00 ns, 778.3000 us/op
WorkloadActual  58: 3 op, 2365000.00 ns, 788.3333 us/op
WorkloadActual  59: 3 op, 2357100.00 ns, 785.7000 us/op
WorkloadActual  60: 3 op, 2329800.00 ns, 776.6000 us/op
WorkloadActual  61: 3 op, 2315100.00 ns, 771.7000 us/op
WorkloadActual  62: 3 op, 2356400.00 ns, 785.4667 us/op
WorkloadActual  63: 3 op, 2330500.00 ns, 776.8333 us/op
WorkloadActual  64: 3 op, 2304600.00 ns, 768.2000 us/op
WorkloadActual  65: 3 op, 2362100.00 ns, 787.3667 us/op
WorkloadActual  66: 3 op, 2351800.00 ns, 783.9333 us/op
WorkloadActual  67: 3 op, 2353300.00 ns, 784.4333 us/op
WorkloadActual  68: 3 op, 2326800.00 ns, 775.6000 us/op
WorkloadActual  69: 3 op, 2348900.00 ns, 782.9667 us/op
WorkloadActual  70: 3 op, 2432900.00 ns, 810.9667 us/op
WorkloadActual  71: 3 op, 2360100.00 ns, 786.7000 us/op
WorkloadActual  72: 3 op, 2333900.00 ns, 777.9667 us/op
WorkloadActual  73: 3 op, 2406000.00 ns, 802.0000 us/op
WorkloadActual  74: 3 op, 2350200.00 ns, 783.4000 us/op
WorkloadActual  75: 3 op, 2346400.00 ns, 782.1333 us/op
WorkloadActual  76: 3 op, 2353000.00 ns, 784.3333 us/op
WorkloadActual  77: 3 op, 2368000.00 ns, 789.3333 us/op
WorkloadActual  78: 3 op, 2331300.00 ns, 777.1000 us/op
WorkloadActual  79: 3 op, 2336000.00 ns, 778.6667 us/op
WorkloadActual  80: 3 op, 2322000.00 ns, 774.0000 us/op
WorkloadActual  81: 3 op, 2325400.00 ns, 775.1333 us/op
WorkloadActual  82: 3 op, 2319800.00 ns, 773.2667 us/op
WorkloadActual  83: 3 op, 2329200.00 ns, 776.4000 us/op
WorkloadActual  84: 3 op, 2327500.00 ns, 775.8333 us/op
WorkloadActual  85: 3 op, 2317300.00 ns, 772.4333 us/op
WorkloadActual  86: 3 op, 2436600.00 ns, 812.2000 us/op
WorkloadActual  87: 3 op, 2398100.00 ns, 799.3667 us/op
WorkloadActual  88: 3 op, 2339500.00 ns, 779.8333 us/op
WorkloadActual  89: 3 op, 2343600.00 ns, 781.2000 us/op
WorkloadActual  90: 3 op, 2347500.00 ns, 782.5000 us/op
WorkloadActual  91: 3 op, 2316200.00 ns, 772.0667 us/op
WorkloadActual  92: 3 op, 2379100.00 ns, 793.0333 us/op
WorkloadActual  93: 3 op, 2388000.00 ns, 796.0000 us/op
WorkloadActual  94: 3 op, 2421800.00 ns, 807.2667 us/op
WorkloadActual  95: 3 op, 2580500.00 ns, 860.1667 us/op
WorkloadActual  96: 3 op, 2364200.00 ns, 788.0667 us/op
WorkloadActual  97: 3 op, 2400800.00 ns, 800.2667 us/op
WorkloadActual  98: 3 op, 2340300.00 ns, 780.1000 us/op
WorkloadActual  99: 3 op, 2370000.00 ns, 790.0000 us/op
WorkloadActual  100: 3 op, 2394900.00 ns, 798.3000 us/op

// AfterActualRun
WorkloadResult   1: 3 op, 2375100.00 ns, 791.7000 us/op
WorkloadResult   2: 3 op, 2430100.00 ns, 810.0333 us/op
WorkloadResult   3: 3 op, 2304100.00 ns, 768.0333 us/op
WorkloadResult   4: 3 op, 2385700.00 ns, 795.2333 us/op
WorkloadResult   5: 3 op, 2364700.00 ns, 788.2333 us/op
WorkloadResult   6: 3 op, 2387100.00 ns, 795.7000 us/op
WorkloadResult   7: 3 op, 2437700.00 ns, 812.5667 us/op
WorkloadResult   8: 3 op, 2362100.00 ns, 787.3667 us/op
WorkloadResult   9: 3 op, 2345200.00 ns, 781.7333 us/op
WorkloadResult  10: 3 op, 2362200.00 ns, 787.4000 us/op
WorkloadResult  11: 3 op, 2374500.00 ns, 791.5000 us/op
WorkloadResult  12: 3 op, 2435500.00 ns, 811.8333 us/op
WorkloadResult  13: 3 op, 2362500.00 ns, 787.5000 us/op
WorkloadResult  14: 3 op, 2447200.00 ns, 815.7333 us/op
WorkloadResult  15: 3 op, 2353800.00 ns, 784.6000 us/op
WorkloadResult  16: 3 op, 2477800.00 ns, 825.9333 us/op
WorkloadResult  17: 3 op, 2383900.00 ns, 794.6333 us/op
WorkloadResult  18: 3 op, 2338400.00 ns, 779.4667 us/op
WorkloadResult  19: 3 op, 2382600.00 ns, 794.2000 us/op
WorkloadResult  20: 3 op, 2333700.00 ns, 777.9000 us/op
WorkloadResult  21: 3 op, 2341800.00 ns, 780.6000 us/op
WorkloadResult  22: 3 op, 2460400.00 ns, 820.1333 us/op
WorkloadResult  23: 3 op, 2435800.00 ns, 811.9333 us/op
WorkloadResult  24: 3 op, 2340600.00 ns, 780.2000 us/op
WorkloadResult  25: 3 op, 2346400.00 ns, 782.1333 us/op
WorkloadResult  26: 3 op, 2389900.00 ns, 796.6333 us/op
WorkloadResult  27: 3 op, 2452700.00 ns, 817.5667 us/op
WorkloadResult  28: 3 op, 2423200.00 ns, 807.7333 us/op
WorkloadResult  29: 3 op, 2361400.00 ns, 787.1333 us/op
WorkloadResult  30: 3 op, 2406700.00 ns, 802.2333 us/op
WorkloadResult  31: 3 op, 2431600.00 ns, 810.5333 us/op
WorkloadResult  32: 3 op, 2420700.00 ns, 806.9000 us/op
WorkloadResult  33: 3 op, 2387800.00 ns, 795.9333 us/op
WorkloadResult  34: 3 op, 2370400.00 ns, 790.1333 us/op
WorkloadResult  35: 3 op, 2351800.00 ns, 783.9333 us/op
WorkloadResult  36: 3 op, 2349700.00 ns, 783.2333 us/op
WorkloadResult  37: 3 op, 2356200.00 ns, 785.4000 us/op
WorkloadResult  38: 3 op, 2331700.00 ns, 777.2333 us/op
WorkloadResult  39: 3 op, 2351000.00 ns, 783.6667 us/op
WorkloadResult  40: 3 op, 2411800.00 ns, 803.9333 us/op
WorkloadResult  41: 3 op, 2335000.00 ns, 778.3333 us/op
WorkloadResult  42: 3 op, 2331000.00 ns, 777.0000 us/op
WorkloadResult  43: 3 op, 2369000.00 ns, 789.6667 us/op
WorkloadResult  44: 3 op, 2391800.00 ns, 797.2667 us/op
WorkloadResult  45: 3 op, 2349200.00 ns, 783.0667 us/op
WorkloadResult  46: 3 op, 2404700.00 ns, 801.5667 us/op
WorkloadResult  47: 3 op, 2399100.00 ns, 799.7000 us/op
WorkloadResult  48: 3 op, 2350800.00 ns, 783.6000 us/op
WorkloadResult  49: 3 op, 2341900.00 ns, 780.6333 us/op
WorkloadResult  50: 3 op, 2365400.00 ns, 788.4667 us/op
WorkloadResult  51: 3 op, 2325700.00 ns, 775.2333 us/op
WorkloadResult  52: 3 op, 2355900.00 ns, 785.3000 us/op
WorkloadResult  53: 3 op, 2386300.00 ns, 795.4333 us/op
WorkloadResult  54: 3 op, 2334600.00 ns, 778.2000 us/op
WorkloadResult  55: 3 op, 2364700.00 ns, 788.2333 us/op
WorkloadResult  56: 3 op, 2356800.00 ns, 785.6000 us/op
WorkloadResult  57: 3 op, 2329500.00 ns, 776.5000 us/op
WorkloadResult  58: 3 op, 2314800.00 ns, 771.6000 us/op
WorkloadResult  59: 3 op, 2356100.00 ns, 785.3667 us/op
WorkloadResult  60: 3 op, 2330200.00 ns, 776.7333 us/op
WorkloadResult  61: 3 op, 2304300.00 ns, 768.1000 us/op
WorkloadResult  62: 3 op, 2361800.00 ns, 787.2667 us/op
WorkloadResult  63: 3 op, 2351500.00 ns, 783.8333 us/op
WorkloadResult  64: 3 op, 2353000.00 ns, 784.3333 us/op
WorkloadResult  65: 3 op, 2326500.00 ns, 775.5000 us/op
WorkloadResult  66: 3 op, 2348600.00 ns, 782.8667 us/op
WorkloadResult  67: 3 op, 2432600.00 ns, 810.8667 us/op
WorkloadResult  68: 3 op, 2359800.00 ns, 786.6000 us/op
WorkloadResult  69: 3 op, 2333600.00 ns, 777.8667 us/op
WorkloadResult  70: 3 op, 2405700.00 ns, 801.9000 us/op
WorkloadResult  71: 3 op, 2349900.00 ns, 783.3000 us/op
WorkloadResult  72: 3 op, 2346100.00 ns, 782.0333 us/op
WorkloadResult  73: 3 op, 2352700.00 ns, 784.2333 us/op
WorkloadResult  74: 3 op, 2367700.00 ns, 789.2333 us/op
WorkloadResult  75: 3 op, 2331000.00 ns, 777.0000 us/op
WorkloadResult  76: 3 op, 2335700.00 ns, 778.5667 us/op
WorkloadResult  77: 3 op, 2321700.00 ns, 773.9000 us/op
WorkloadResult  78: 3 op, 2325100.00 ns, 775.0333 us/op
WorkloadResult  79: 3 op, 2319500.00 ns, 773.1667 us/op
WorkloadResult  80: 3 op, 2328900.00 ns, 776.3000 us/op
WorkloadResult  81: 3 op, 2327200.00 ns, 775.7333 us/op
WorkloadResult  82: 3 op, 2317000.00 ns, 772.3333 us/op
WorkloadResult  83: 3 op, 2436300.00 ns, 812.1000 us/op
WorkloadResult  84: 3 op, 2397800.00 ns, 799.2667 us/op
WorkloadResult  85: 3 op, 2339200.00 ns, 779.7333 us/op
WorkloadResult  86: 3 op, 2343300.00 ns, 781.1000 us/op
WorkloadResult  87: 3 op, 2347200.00 ns, 782.4000 us/op
WorkloadResult  88: 3 op, 2315900.00 ns, 771.9667 us/op
WorkloadResult  89: 3 op, 2378800.00 ns, 792.9333 us/op
WorkloadResult  90: 3 op, 2387700.00 ns, 795.9000 us/op
WorkloadResult  91: 3 op, 2421500.00 ns, 807.1667 us/op
WorkloadResult  92: 3 op, 2363900.00 ns, 787.9667 us/op
WorkloadResult  93: 3 op, 2400500.00 ns, 800.1667 us/op
WorkloadResult  94: 3 op, 2340000.00 ns, 780.0000 us/op
WorkloadResult  95: 3 op, 2369700.00 ns, 789.9000 us/op
WorkloadResult  96: 3 op, 2394600.00 ns, 798.2000 us/op
GC:  0 0 0 0 0

// AfterAll

Mean = 789.2163 us, StdErr = 1.3052 us (0.17%); N = 96, StdDev = 12.7885 us
Min = 768.0333 us, Q1 = 779.8667 us, Median = 786.1000 us, Q3 = 796.2833 us, Max = 825.9333 us
IQR = 16.4167 us, LowerFence = 755.2417 us, UpperFence = 820.9083 us
ConfidenceInterval = [784.7839 us; 793.6487 us] (CI 99.9%), Margin = 4.4324 us (0.56% of Mean)
Skewness = 0.75, Kurtosis = 2.85, MValue = 2

Successfully reverted power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\CSharpBenchmarks.ArrayAccessMethods-report.csv
  BenchmarkDotNet.Artifacts\results\CSharpBenchmarks.ArrayAccessMethods-report-github.md
  BenchmarkDotNet.Artifacts\results\CSharpBenchmarks.ArrayAccessMethods-report.html

// * Detailed results *
ArrayAccessMethods.ForCacheArray: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
Runtime = .NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT; GC = Concurrent Server
Mean = 66.4979 us, StdErr = 0.3156 us (0.47%); N = 95, StdDev = 3.0761 us
Min = 62.3333 us, Q1 = 63.7667 us, Median = 66.4667 us, Q3 = 68.3000 us, Max = 74.1667 us
IQR = 4.5333 us, LowerFence = 56.9667 us, UpperFence = 75.1000 us
ConfidenceInterval = [65.4258 us; 67.5700 us] (CI 99.9%), Margin = 1.0721 us (1.61% of Mean)
Skewness = 0.59, Kurtosis = 2.39, MValue = 2.94
-------------------- Histogram --------------------
[61.743 us ; 63.984 us) | @@@@@@@@@@@@@@@@@
[63.984 us ; 65.701 us) | @@@@@@@@@@@@@
[65.701 us ; 67.350 us) | @@@@@@@@@@@@
[67.350 us ; 69.303 us) | @@@@@@@@@@@@
[69.303 us ; 70.769 us) | @@@@
[70.769 us ; 74.370 us) | @@@@@@@@@@@@
---------------------------------------------------

ArrayAccessMethods.For: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
Runtime = .NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT; GC = Concurrent Server
Mean = 75.3737 us, StdErr = 0.1993 us (0.26%); N = 95, StdDev = 1.9426 us
Min = 68.8000 us, Q1 = 74.6333 us, Median = 75.5333 us, Q3 = 76.5333 us, Max = 79.5000 us
IQR = 1.9000 us, LowerFence = 71.7833 us, UpperFence = 79.3833 us
ConfidenceInterval = [74.6966 us; 76.0507 us] (CI 99.9%), Margin = 0.6771 us (0.90% of Mean)
Skewness = -1.37, Kurtosis = 6.08, MValue = 2
-------------------- Histogram --------------------
[68.427 us ; 70.334 us) | @@@@
[70.334 us ; 71.858 us) | 
[71.858 us ; 74.504 us) | @@@@@@@@@@@@@@
[74.504 us ; 76.592 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[76.592 us ; 79.873 us) | @@@@@@@@@@@@@@@@@@@
---------------------------------------------------

ArrayAccessMethods.ForEach: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
Runtime = .NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT; GC = Concurrent Server
Mean = 50.7070 us, StdErr = 0.1318 us (0.26%); N = 86, StdDev = 1.2220 us
Min = 48.7333 us, Q1 = 50.0667 us, Median = 50.3500 us, Q3 = 51.4000 us, Max = 54.5000 us
IQR = 1.3333 us, LowerFence = 48.0667 us, UpperFence = 53.4000 us
ConfidenceInterval = [50.2578 us; 51.1561 us] (CI 99.9%), Margin = 0.4492 us (0.89% of Mean)
Skewness = 0.66, Kurtosis = 3.49, MValue = 2
-------------------- Histogram --------------------
[48.491 us ; 49.649 us) | @@@@@@@@@
[49.649 us ; 51.695 us) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[51.695 us ; 53.429 us) | @@@@@@@@@@@
[53.429 us ; 54.742 us) | @@@
---------------------------------------------------

ArrayAccessMethods.LinqAggregate: Job-POENQL(Server=True, InvocationCount=3, IterationCount=100, LaunchCount=1, RunStrategy=Throughput, UnrollFactor=1, WarmupCount=1)
Runtime = .NET Core 2.2.3 (CoreCLR 4.6.27414.05, CoreFX 4.6.27414.05), 64bit RyuJIT; GC = Concurrent Server
